,pitch_type,release_speed,release_pos_x,release_pos_z,player_name,zone,game_type,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,inning,vx0,vy0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis,delta_home_win_exp,delta_run_exp
45035,SL,88.3,-1.34,5.99,"Lamet, Dinelson",12.0,R,L,R,S,1,1,0.51,0.29,1.02,2.71,3,4.66721848942509,-128.413344665752,4.582915005628401,24.806093554000203,-28.7995322116038,3.23,1.54,87.3,2740.0,5.6,54.93,22,3,Slider,120.0,0.0,-0.13
45036,CU,87.7,-1.31,5.91,"Lamet, Dinelson",14.0,R,L,R,B,0,1,0.9,-0.07,2.09,0.63,3,6.34072264286544,-127.424460978825,8.22485915504674,27.6441319541674,-31.7841239206242,3.23,1.52,86.7,2845.0,5.9,54.62,22,2,Curveball,86.0,0.0559999999999999,0.067
45037,FT,96.2,-1.17,6.14,"Lamet, Dinelson",2.0,R,L,R,S,0,0,-1.23,0.87,0.15,2.68,3,6.21748745523914,-139.802677744706,-17.3374301192663,32.6332456859051,-19.9619405808267,3.16,1.42,95.4,2453.0,6.0,54.52,22,1,2-Seam Fastball,235.0,0.0,-0.084
45038,CU,86.7,-1.36,5.89,"Lamet, Dinelson",14.0,R,L,R,B,3,2,0.69,-0.14,1.36,1.81,3,5.07439684549222,-126.035515819739,6.031126221618449,27.192022066501305,-33.1561247606279,3.35,1.65,85.5,2813.0,5.7,54.8,21,7,Curveball,79.0,0.044,0.347
45039,CU,86.9,-1.27,5.84,"Lamet, Dinelson",14.0,R,L,R,B,2,2,1.08,-0.33,1.24,1.2,3,3.81430515993992,-126.353431663724,10.5289883865357,24.9742410870279,-35.047041213359,3.35,1.68,86.0,2833.0,5.7,54.84,21,6,Curveball,73.0,0.0,0.105
45040,FF,97.4,-1.16,6.03,"Lamet, Dinelson",9.0,R,L,R,S,2,2,-0.29,0.95,0.4,2.06,3,4.82529486721082,-141.571440079237,-5.01340508593303,32.7035133080331,-18.1966590137164,3.35,1.65,96.7,2601.0,6.0,54.52,21,5,4-Seam Fastball,197.0,0.0,0.0
45041,CU,87.9,-1.29,5.98,"Lamet, Dinelson",3.0,R,L,R,B,1,2,1.05,0.11,0.69,3.37,3,2.67457726877225,-127.937588187993,10.6685355102499,27.1092526776062,-31.137365341005506,3.35,1.69,87.0,2610.0,5.8,54.73,21,4,Curveball,96.0,0.0,0.055
45042,CU,87.2,-1.52,5.97,"Lamet, Dinelson",6.0,R,L,R,S,1,1,1.24,-0.75,0.53,2.27,3,2.4236800789266097,-126.748140093406,12.4008886649954,28.538775924546695,-40.0024802456962,3.35,1.65,85.8,2734.0,5.7,54.81,21,3,Curveball,59.0,0.0,-0.077
45043,FF,96.9,-1.22,6.16,"Lamet, Dinelson",12.0,R,L,R,B,0,1,-0.55,1.29,0.1,4.32,3,4.697121036221491,-140.923943869339,-8.206585043734849,31.9822576431233,-15.0337778672408,3.35,1.64,96.1,2566.0,5.8,54.65,21,2,4-Seam Fastball,203.0,0.0,0.037
45044,FT,97.5,-1.2,6.09,"Lamet, Dinelson",11.0,R,L,R,S,0,0,-0.96,1.07,-0.89,2.95,3,3.03209427424833,-141.896466624297,-13.5561083379982,33.0106789933192,-16.860771732421,3.35,1.65,97.2,2479.0,6.2,54.33,21,1,2-Seam Fastball,222.0,0.0,-0.055
